"ID","Trial","Sex","Light","Age","Entry_latency_new","EntryZone_freq_new","Goal.Box_feq_new","Goal.Box_latency_new","Hole_errors","Q1","Q2","Q3","Q4","DistanceMoved_cm","Group","Group_Age_Light","Group_Age_Sex","Age_new","Group_Sex_Light","Sex_new","Light_new"
25,2,1,2,1,52.3666,2,1,55.6999,6,24.8171,18.4581,18.233,33.3708,532.908,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
25,3,1,2,1,47.2998,3,1,52.1998,7,18.8153,25.0871,27.7004,21.9512,603.475,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
25,4,1,2,1,23.3,3,1,31.2,3,21.4286,9.89011,6.86813,50.2747,219.872,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
25,5,1,2,1,12.9333,2,1,14.6333,5,0,5.41455,32.8257,38.0711,222.338,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
25,6,1,2,1,13.6333,5,0,0,20,26.2712,18.1473,15.8971,39.6844,1945.57,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
26,1,1,2,2,136.7,4,6,136.3,21,17.6332,23.275,29.31,21.2699,1252.81,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
26,2,1,2,2,139.366,1,1,134.499,14,18.7007,12.7538,35.8491,29.2095,1166.31,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
26,3,1,2,2,20,5,1,43.9,5,16.9043,11.8126,7.53564,61.5071,348.511,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
26,4,1,2,2,124.8,1,0,0,4,10.1816,2.82101,5.41505,79.2477,568.455,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
26,5,1,2,2,63.6331,5,1,80.833,9,19.9457,12.3787,9.89523,51.882,762.018,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
26,6,1,2,2,0,0,0,0,8,28.2876,20.1344,15.1666,36.4115,1130.35,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
27,1,1,1,1,133.8,19,15,142.567,32,2.65171,8.1897,17.5217,39.6022,1170.85,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
27,2,1,1,1,129.866,2,0,0,14,17.5475,18.1881,28.8721,34.889,1154.67,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
27,3,1,1,1,122.1,4,2,124.899,7,6.84089,41.8909,27.9785,22.4443,1121.63,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
27,4,1,1,1,111.3,9,5,113.1,3,1.82013,6.31692,41.7559,37.3662,371.346,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
27,5,1,1,1,69.5331,3,1,77.4664,7,32.0275,7.26979,9.93538,45.1131,552.09,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
27,6,1,1,1,46.2666,4,0,0,11,9.76037,13.7639,39.2753,37.2005,816.596,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
28,1,1,2,2,13.9,8,0,0,21,16.3648,9.76714,17.0116,56.8564,1376.99,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
28,2,1,2,2,23.6,6,1,44.7,7,1.40281,21.2425,15.8317,56.1122,375.293,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
28,3,1,2,2,6.59999,2,2,13.3,1,9.18919,4.86486,0,59.4595,118.601,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
28,4,1,2,2,36.0026,10,0,0,2,13.9662,9.38352,11.1839,62.2477,904.866,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
28,5,1,2,2,32.6666,4,1,47.3333,1,14.531,15.0594,12.2853,53.1044,483.465,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
28,6,1,2,2,36.9,1,0,0,12,12.8722,16.0245,28.9842,41.0683,1210.95,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
29,1,1,2,2,54.0999,3,1,66.4999,16,0.557881,52.0223,17.1548,23.5704,424.425,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
29,2,1,2,2,54.2999,2,1,57.8999,10,14.2631,6.81458,8.24089,61.3312,467.076,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
29,3,1,2,2,119.9,2,1,126.3,21,14.0137,38.0807,26.3519,19.0404,1032.05,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
29,4,1,2,2,29.984,14,4,40.4683,4,6.14525,7.3743,10.6145,64.9162,301.257,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
29,5,1,2,2,19.6377,33,2,27.1856,6,7.97101,5.32822,3.474,82.0119,945.11,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
29,6,1,2,2,7.68034,2,1,9.88427,1,0,25.4335,24.8555,38.7283,171.309,"Old_Male_ISF","Old_ISF","Old_Male","Old","Male_ISF","Male","ISF"
30,1,2,2,1,105.6,1,1,109.3,24,10.2183,27.1616,26.9869,31.5284,1077.34,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
30,2,2,2,1,60.7999,2,1,65.5999,12,18.5028,15.9605,35.0282,24.5763,626.909,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
30,3,2,2,1,46,2,1,50.0999,12,12.6582,23.3273,15.9132,41.2297,428.171,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
30,4,2,2,1,5.86666,12,1,34.8,1,2.13523,0,1.77936,92.7046,209.024,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
30,5,2,2,1,0,11,0,0,3,0,0,0,88.3752,280.722,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
30,6,2,2,1,4.39999,7,0,0,27,11.0333,20.5779,23.1173,42.7321,1244.01,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
31,1,1,1,2,51.2999,6,2,62.5999,22,43.5103,10.3245,11.9469,24.0413,399.527,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
31,2,1,1,2,50.5999,4,1,68.8999,13,16.5992,17.6788,17.6788,41.2955,494.708,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
31,3,1,1,2,28.4,2,1,32.1,20,29.9728,20.7084,12.2616,19.0736,313.32,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
31,4,1,1,2,14.8,6,1,121.867,8,19.895,18.8451,25.8268,34.5407,1057.1,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
31,5,1,1,2,21.9333,7,3,75.5333,9,28.1304,17.753,13.1218,38.8508,851.373,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
31,6,1,1,2,11.7,5,0,0,25,12.6095,24.6935,29.5096,33.1874,1204.99,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
32,1,1,1,1,2.5,2,1,38,3,0.231479,0,0,87.7315,106.798,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
32,2,1,1,1,79.2999,2,1,83.6999,17,12.036,16.6479,16.5354,49.9438,578.7,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
32,3,1,1,1,0.099999,1,0,0,0,1.28204,0,0,98.718,53.3586,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
32,4,1,1,1,7.06908,10,1,28.4764,1,0,0,0,95.1327,92.5284,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
32,5,1,1,1,12.1333,5,5,23.6,9,0,0,26.4935,67.013,171.785,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
32,6,1,1,1,1.8,9,0,0,33,17.7758,9.36953,19.965,52.8897,1165.36,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
33,1,1,1,2,118.9,4,0,0,13,3.54367,12.807,11.5014,68.8219,897.055,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
33,2,1,1,2,61.4999,2,0,0,28,14.5043,30.8716,23.8856,26.4138,1132.02,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
33,3,1,1,2,28.4,35,12,40.5,20,6.59622,4.57893,4.67499,66.9549,909.624,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
33,4,1,1,2,116.675,8,4,117.809,2,5.31211,4.48532,2.85242,33.5469,716.696,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
33,5,1,1,2,0,0,0,0,3,16.9002,6.3923,43.6077,31.5236,520.874,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
33,6,1,1,2,121,16,0,0,25,6.45061,8.9436,14.0231,68.9,1803.73,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
34,1,2,1,1,8.59999,2,1,79.1999,9,15.0474,28.7915,10.1896,38.3886,1046.81,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
34,2,2,1,1,12,7,6,15.6,8,4.81099,7.90378,0,51.89,241.77,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
34,3,2,1,1,15.211,2,1,21.282,1,12.2905,26.257,8.10056,44.9721,169.962,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
34,4,2,1,1,40.962,20,3,121.819,6,6.38675,9.22531,6.65287,61.7386,1000.72,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
34,5,2,1,1,2.46666,2,1,5.46666,1,0,0,0,80.9091,48.7217,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
34,6,2,1,1,0,0,0,0,29,5.6042,8.9317,55.6042,28.634,1307.89,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
35,1,2,2,1,8.09999,2,1,9.69999,5,0,0,0,73.8255,68.4161,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
35,2,2,2,1,22.3,2,1,24,12,0,0,51.7123,43.8356,195.706,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
35,3,2,2,1,59.0999,2,1,60.6999,21,20.6373,26.1002,37.1775,10.6222,613.727,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
35,4,2,2,1,37.72,3,1,40.7456,1,6.44172,34.9693,33.589,19.4785,691.46,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
35,5,2,2,1,75.822,2,1,76.7556,1,19.7821,21.4585,16.5968,40.2347,1185.55,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
35,6,2,2,1,9.59999,6,0,0,22,24.4308,11.1208,10.8581,53.5902,1282.02,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
36,1,2,1,1,76.6999,5,2,81.9999,30,3.72608,25.2769,41.994,27.5932,860.137,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
36,2,2,1,1,18.2,2,1,19.6,9,0,28.2258,32.2581,25,210.884,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
36,3,2,1,1,0.099999,1,0,0,0,0,0,0,100,10.345,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
36,4,2,1,1,10.9454,2,1,12.0132,1,14.7619,4.28572,43.8095,28.0952,215.192,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
36,5,2,1,1,2.80444,1,1,3.93957,1,0,0,36.7089,37.9747,74.7071,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
36,6,2,1,1,17.9,8,0,0,56,24.2557,13.4851,24.6935,37.5657,1981.68,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
37,1,2,1,1,3,2,1,6.79999,2,0,0,0,90.8333,42.1773,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
37,2,2,1,1,3.9,2,1,5.59999,3,0,0,0,64.8148,40.5851,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
37,3,2,1,1,12.7,2,1,14.2,3,5.6701,5.6701,7.21649,61.3402,167.359,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
37,4,2,1,1,15.4961,2,1,17.2327,1,31.5217,0,0,62.3188,123.451,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
37,5,2,1,1,0,2,1,2.22126,1,0,0,0,66.1765,12.7049,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
37,6,2,1,1,0.799999,7,0,0,32,10.7706,19.4396,17.5131,52.2767,1667.72,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
39,1,2,2,1,18.4,3,1,27.6,10,0,0,46.6463,41.7683,186.996,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
39,2,2,2,1,25.6,3,1,60.5999,25,21.1246,32.3708,15.6535,24.772,867.771,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
39,3,2,2,1,16.5,2,1,18.7,4,5.70175,17.9825,14.4737,49.1228,279.848,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
39,4,2,2,1,14.7333,2,1,16.3333,1,26.6917,11.2782,18.797,37.594,231.629,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
39,5,2,2,1,4.69999,4,0,0,24,21.8039,22.2417,24.3433,31.6112,1750.41,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
40,1,1,1,2,127.5,6,0,0,17,3.40782,4.13408,57.9888,34.4693,852.286,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
40,2,1,1,2,125.5,3,0,0,11,15.9945,26.1791,30.0068,27.8195,755.792,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
40,3,1,1,2,22.7,3,1,32.1,9,15.8602,5.91398,28.7634,39.2473,263.76,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
40,4,1,1,2,108.368,1,0,0,0,10.8467,30.2158,41.6159,17.3215,592.514,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
40,5,1,1,2,117.667,4,2,126.067,1,32.7634,3.37338,6.97782,52.3105,674.952,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
40,6,1,1,2,0,0,0,0,0,23.1173,14.2732,29.4221,33.1874,202.906,"Old_Male_CTR","Old_CTR","Old_Male","Old","Male_CTR","Male","CTR"
41,1,2,1,1,10.8674,5,0,0,21,15.5469,18.8784,11.5491,52.9706,1419.22,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
41,2,2,1,1,51.9333,5,1,72.0666,6,13.2988,16.8394,17.7893,42.6598,649.498,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
41,3,2,1,1,0,0,0,0,4,15.0943,10.1554,39.5117,34.5727,1169.09,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
41,4,2,1,1,0,0,0,0,6,17.869,10.4329,38.0688,22.1421,794.35,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
41,5,2,1,1,46.2751,1,1,53.8098,5,0.6795,38.5051,23.8958,30.0113,489.646,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
41,6,2,1,1,12,4,0,0,10,20.1998,24.1398,23.3074,31.2431,1309.08,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
42,1,2,1,1,0,0,0,0,15,15.0943,34.0733,31.2431,19.2009,1152.2,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
42,2,2,1,1,0,0,0,0,1,38.0688,16.1487,5.54939,33.7958,652.19,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
42,3,2,1,1,11.6667,11,1,65.2666,5,19.5076,0.473485,5.87121,66.0985,414.678,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
42,4,2,1,1,0,0,0,0,3,26.3596,34.1287,8.10211,19.0899,598.403,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
42,5,2,1,1,0,0,0,0,8,30.2997,24.9723,15.9267,27.8024,887.082,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
42,6,2,1,1,24.9344,1,0,0,10,15.3976,19.5713,24.5347,38.9735,1113.07,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
43,1,1,2,1,6.21205,2,1,17.701,2,9.97067,0,0,73.3138,255.141,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
43,2,1,2,1,30.4,1,0,0,24,33.9623,33.4073,11.3208,19.6448,1330.75,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
43,3,1,2,1,117.6,1,0,0,20,31.0211,24.5283,18.8124,23.6404,1278.17,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
43,4,1,2,1,1.06666,2,0,0,12,29.1343,25.6937,22.7525,18.9789,1318.81,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
43,5,1,2,1,27.7333,10,0,0,18,22.0311,31.8535,15.6493,30.4661,1130.87,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
43,6,1,2,1,10.4,5,0,0,20,18.9234,15.8713,23.0855,41.8424,1489.31,"Mid_Male_ISF","Mid_ISF","Mid_Male","Mid","Male_ISF","Male","ISF"
44,1,1,1,1,75.0666,10,0,0,19,7.32519,12.4861,30.9101,48.6681,851.643,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
44,2,1,1,1,49.9999,7,0,0,14,27.525,10.3219,9.48946,51.9978,1088.52,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
44,3,1,1,1,48.2666,6,0,0,18,16.7037,11.9867,16.5927,54.2175,1125.37,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
44,4,1,1,1,0,0,0,0,0,23.365,2.79486,18.7814,41.6993,315.041,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
44,5,1,1,1,115.267,1,0,0,11,12.5416,29.5228,28.5239,29.1343,1119.58,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
44,6,1,1,1,26.3333,1,0,0,8,22.475,28.8013,24.1398,22.3085,1087.98,"Mid_Male_CTR","Mid_CTR","Mid_Male","Mid","Male_CTR","Male","CTR"
45,1,2,2,1,9.79999,7,0,0,19,19.3119,7.49168,20.6437,52.0533,1137.32,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
45,2,2,2,1,36.2666,8,1,89.4666,16,17.6885,6.69486,18.2523,51.797,777.889,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
45,3,2,2,1,17.9333,6,1,92.6666,15,6.74847,29.4479,21.8814,36.4008,1001.28,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
45,4,2,2,1,12.8,6,1,47,3,0,14.578,10.4859,68.4143,453.94,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
45,5,2,2,1,30.1333,2,1,33.6,6,4.99139,23.2358,24.7849,32.0138,327.148,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
45,6,2,2,1,42.6666,1,0,0,12,13.0411,22.919,26.3596,37.0699,1417.44,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
46,1,2,2,1,44.2666,4,1,66.7333,10,3.98887,0.092764,41.9295,47.2171,430.048,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
46,2,2,2,1,56.2666,3,1,70.2666,10,15.8267,16.4456,30.1503,31.7418,736.093,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
46,3,2,2,1,8.33333,3,1,20.6,5,9.84456,0,13.4715,58.8083,305.84,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
46,4,2,2,1,16.9333,13,0,0,22,1.38735,9.101,17.6471,71.1432,960.555,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
46,5,2,2,1,18.1333,1,1,23.3333,2,0,25.2927,6.55738,54.5667,444.389,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
46,6,2,2,1,12.1333,9,0,0,9,10.5438,12.1532,13.374,60.3774,1324.09,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
47,1,2,2,1,90.9401,1,0,0,10,2.77624,18.8784,24.2643,53.4703,645.266,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
47,2,2,2,1,74.4666,2,0,0,21,13.1521,31.3541,31.2431,24.2508,1197.41,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
47,3,2,2,1,75.9999,5,0,0,15,7.93563,26.6926,17.0366,47.6693,1377.41,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
47,4,2,2,1,0,0,0,0,3,17.5361,22.475,17.0366,36.071,430.745,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
47,5,2,2,1,36.5333,5,1,49.2666,10,0.490195,24.7549,27.8186,37.5,398.553,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
47,6,2,2,1,23.2974,3,0,0,27,6.26058,21.489,40.7783,29.4416,1434.47,"Mid_Female_ISF","Mid_ISF","Mid_Female","Mid","Female_ISF","Female","ISF"
48,1,2,1,1,25.4,5,1,44.4,2,2.37099,4.74198,21.1994,64.0167,242.803,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
48,2,2,1,1,102.067,3,1,108,19,15.3212,48.2616,14.4372,17.4425,932.183,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
48,3,2,1,1,3.73333,1,1,3.86666,0,21.4815,0,0,31.8519,169.149,"Mid_Female_CTR","Mid_CTR","Mid_Female","Mid","Female_CTR","Female","CTR"
